PR URL,PR Title,PR createdAt,PR mergedAt,stars,fork,language
https://github.com/blankdreams2/barbell-labs/pull/58,Closes 55: refactor taylor scatterplotpy,2024-02-25T00:21:32Z,2024-02-25T00:21:39Z,2,False,Python
https://github.com/blankdreams2/barbell-labs/pull/56,Closes Issue #54 - Task 2.1 - Code Refactoring (Stefano Rubini),2024-02-25T00:14:15Z,2024-02-25T01:50:35Z,2,False,Python
https://github.com/39otsu/cs472-group4/pull/49,Task 2.1 Refactoring - Alec Him,2024-02-25T13:32:23Z,2024-02-25T13:33:46Z,0,False,Python
https://github.com/gnarizard/Group8/pull/76,chatGPT refactoring: Added Documentation to KNN Snippet,2024-02-26T11:48:29Z,2024-02-26T11:48:55Z,0,False,C#
https://github.com/koyomi7/2DRogueLikeUnityGame/pull/10,This PR is to show the process of ChatGPT improving the code ,2024-02-12T05:10:46Z,2024-02-12T05:13:51Z,0,True,Python
https://github.com/blankdreams2/barbell-labs/pull/97,95 task 22 documentation assistance daniel,2024-02-27T05:08:09Z,2024-02-27T05:08:19Z,2,False,Python
https://github.com/Aligary/CS472_Group1/pull/45,Inefficency issue for calculate_total_price,2024-02-20T17:10:45Z,2024-02-20T17:11:00Z,0,False,Python
https://github.com/munch2024/munch/pull/97,Fix #95 - 2.2 Documentation Assistance: Matrix Multiplication Program,2024-02-26T04:33:52Z,2024-02-26T04:33:59Z,2,False,Python
https://github.com/blankdreams2/barbell-labs/pull/62,Closes #61: Add documentation to Taylor_scatterplot.py with new file,2024-02-25T02:24:10Z,2024-02-25T02:24:16Z,2,False,Python
https://github.com/munch2024/munch/pull/124,Fixed Issue#123: Understanding Complex Code,2024-02-27T05:11:47Z,2024-02-27T05:11:58Z,2,False,Python
https://github.com/munch2024/munch/pull/121,fixing issue #120: Documentation,2024-02-27T05:00:34Z,2024-02-27T05:01:24Z,2,False,Python
https://github.com/munch2024/munch/pull/64,Fixes #61 ,2024-02-24T03:15:27Z,2024-02-24T03:20:33Z,2,False,Python
https://github.com/Aligary/CS472_Group1/pull/75,Refactor Bank Menu ,2024-02-27T02:48:13Z,2024-02-27T02:48:55Z,0,False,Python
https://github.com/noodaj/fake-munch/pull/3,Fixed solution for 2870,2024-02-14T05:29:57Z,2024-02-14T05:43:39Z,0,True,Python
https://github.com/blankdreams2/barbell-labs/pull/57,Closes Issue #55 - Taylor_scatterplot.py refactor,2024-02-25T00:17:25Z,2024-02-25T00:17:39Z,2,False,Python
https://github.com/jerinphilip/slimt/pull/49,Add JNI bindings along with a package,2024-03-17T19:50:37Z,2024-04-11T15:18:38Z,16,False,C++
https://github.com/Intensifiesx/2DRogueLikeUnityGame/pull/71,Adding documentation to reverse linked list for better clarity and understanding. Closes #70,2024-02-20T07:54:40Z,2024-02-20T07:55:17Z,5,False,Python
https://github.com/Aligary/CS472_Group1/pull/49,Complex algorithm expansion for readability,2024-02-20T17:58:13Z,2024-02-20T17:58:42Z,0,False,Python
https://github.com/blankdreams2/barbell-labs/pull/76,Add complex code for task 2.3 of ChatGpt lab,2024-02-25T21:56:37Z,2024-02-26T00:40:30Z,2,False,Python
https://github.com/UNLV-CS472-672/2024-S-GROUP1-Roadwatch/pull/147,Created `ProfileIcon` Component,2024-04-25T00:31:19Z,2024-04-25T05:19:16Z,2,False,TypeScript
https://github.com/UNLV-CS472-672/2024-S-GROUP3-Barbell/pull/208,Frontend - Addressing Minor Issues with MessageView,2024-04-15T09:05:29Z,2024-04-20T22:24:44Z,5,False,TypeScript
https://github.com/winterjung/blog/pull/30,Add 404 page with recent posts,2024-02-07T13:53:16Z,2024-02-07T13:53:59Z,10,False,Astro
https://github.com/UNLV-CS472-672/2024-S-GROUP3-Barbell/pull/258,239 frontend new select exercise based on muscle group page,2024-04-24T23:15:52Z,2024-04-29T22:12:06Z,5,False,TypeScript
https://github.com/Aligary/CS472_Group1/pull/55,Complex algorithm improved for readability and increased clarity,2024-02-21T20:26:05Z,2024-02-21T20:26:26Z,0,False,Python
https://github.com/munch2024/munch/pull/82,Used ChatGPT to rewrite lines of code because of complexity,2024-02-25T07:33:48Z,2024-02-25T07:34:11Z,2,False,Python
https://github.com/gnarizard/Group8/pull/78,ChatGPT Refactoring: Modifying Complex A* Algorithm for Readability,2024-02-26T14:11:49Z,2024-02-26T14:12:15Z,0,False,C#
https://github.com/munch2024/munch/pull/99,Fix #98 - 2.2 Understanding Complex Code: Merge Sort Program,2024-02-26T04:57:46Z,2024-02-26T04:57:56Z,2,False,Python
https://github.com/munch2024/munch/pull/66,Fixes #65,2024-02-24T03:58:41Z,2024-02-25T19:17:53Z,2,False,Python
https://github.com/UNLV-CS472-672/2024-S-GROUP1-Roadwatch/pull/120,Created CreatePost component,2024-04-11T22:31:08Z,2024-04-15T17:01:57Z,2,False,TypeScript
https://github.com/gnarizard/Group8/pull/50,Add documentationAssistance.py,2024-02-24T04:00:08Z,2024-02-24T04:00:28Z,0,False,C#
https://github.com/blankdreams2/barbell-labs/pull/91,A* Algorithm + Recommendation from ChatGPT on heuristic function,2024-02-27T01:10:36Z,2024-02-27T01:10:40Z,2,False,Python
https://github.com/noodaj/fake-munch/pull/7,"refactor: used ChatGPT to rewrite line of code bc of complexity, fixes #6",2024-02-15T07:26:28Z,2024-02-15T07:28:38Z,0,True,Python
https://github.com/Aligary/CS472_Group1/pull/47,Documentation issue fix for _hbd async function,2024-02-20T17:30:05Z,2024-02-20T17:30:11Z,0,False,Python
https://github.com/munch2024/munch/pull/60,Fixes #59,2024-02-24T02:29:52Z,2024-02-24T03:07:45Z,2,False,Python
https://github.com/Aligary/CS472_Group1/pull/88,Simplifying Complex Login Code Snippet,2024-02-27T03:52:29Z,2024-02-27T03:52:40Z,0,False,Python
https://github.com/blankdreams2/barbell-labs/pull/89,Adding documentation to Miguel_fib.cpp,2024-02-26T23:14:51Z,2024-02-26T23:14:58Z,2,False,Python
https://github.com/Aligary/CS472_Group1/pull/67,Refactor code segment to improve understandability,2024-02-25T09:19:43Z,2024-02-25T09:19:50Z,0,False,Python
https://github.com/UNLV-CS472-672/2024-S-GROUP3-Barbell/pull/229,Frontend - Contact Us Screen,2024-04-21T02:32:01Z,2024-04-25T01:37:25Z,5,False,TypeScript
https://github.com/munch2024/munch/pull/53,Fixes Issue #52,2024-02-23T02:08:16Z,2024-02-23T02:20:12Z,2,False,Python
https://github.com/VyProductions/SeniorDesign/pull/82,Added ChatGPT suggestions for the complex TylerGuthrie_josephusProblem.py,2024-02-23T00:47:06Z,2024-02-23T01:16:47Z,0,False,Python
https://github.com/Aligary/CS472_Group1/pull/93,Clearification of function using ChatGPT,2024-02-27T04:05:59Z,2024-02-27T04:06:25Z,0,False,Python
https://github.com/Aligary/CS472_Group1/pull/76,Refactored code from the readfile function,2024-02-27T02:49:39Z,2024-02-27T02:49:48Z,0,False,Python
https://github.com/munch2024/munch/pull/75,Fixes #74,2024-02-25T04:57:26Z,2024-02-25T05:28:32Z,2,False,Python
https://github.com/blankdreams2/barbell-labs/pull/102,Task 2.3: Understanding Complex Code,2024-02-27T06:35:24Z,2024-02-27T06:35:35Z,2,False,Python
https://github.com/munch2024/munch/pull/55,Fixes #54,2024-02-23T02:48:40Z,2024-02-23T06:01:28Z,2,False,Python
https://github.com/munch2024/munch/pull/69,Fixes #68,2024-02-24T06:01:02Z,2024-02-25T04:18:50Z,2,False,Python
https://github.com/UNLV-CS472-672/2024-S-GROUP5-Munch/pull/111,Refactor Like Button and Add Button Animation,2024-04-23T06:56:42Z,2024-04-24T17:45:22Z,2,False,TypeScript
https://github.com/KingJordan152/tdd/pull/1,Updated Workflow Using ChatGPT,2024-02-26T06:05:08Z,2024-02-26T06:05:17Z,0,True,Roff
https://github.com/testsigmahq/testsigma-docs/pull/349,[DRAFT] Documentation on Runtime Variable Selection changed behaviour.,2024-01-23T08:26:53Z,2024-01-24T04:46:06Z,9,False,JavaScript
https://github.com/Aligary/CS472_Group1/pull/63,Refactor factorial function to use a loop,2024-02-25T08:27:05Z,2024-02-25T08:30:22Z,0,False,Python
https://github.com/munch2024/munch/pull/57,Fixes #56,2024-02-23T08:18:00Z,2024-02-23T08:26:57Z,2,False,Python
https://github.com/blankdreams2/barbell-labs/pull/66,64 understanding complex code taylors personal website highlightbackground file,2024-02-25T09:54:32Z,2024-02-25T09:54:37Z,2,False,Python
https://github.com/blankdreams2/barbell-labs/pull/65,Closes #64: ChatGPT generated comments for clarity on Taylor_HighlightBackground.tsx,2024-02-25T09:53:54Z,2024-02-25T09:53:59Z,2,False,Python
https://github.com/blankdreams2/barbell-labs/pull/87,Task 2.1: Code Refactoring - Daniel,2024-02-26T20:59:48Z,2024-02-26T21:01:11Z,2,False,Python
https://github.com/ZapriteApp/zaprite-for-woocommerce/pull/26,Wordpress Plugin Submission Review fixes,2024-02-18T23:24:50Z,2024-02-19T08:48:30Z,2,False,PHP
https://github.com/o-niko/dataverse/pull/1,🌱 creates a dataset with plants info,2024-01-17T14:58:43Z,2024-01-17T15:00:10Z,0,False,JavaScript
https://github.com/VyProductions/SeniorDesign/pull/89,Refactored code snippet using chatGPT suggestions,2024-02-24T17:54:39Z,2024-02-25T04:27:11Z,0,False,Python
https://github.com/UNLV-CS472-672/2024-S-GROUP5-Munch/pull/76,Creating Comment API Routes and Helper Function for Generating unique IDs,2024-04-06T03:10:14Z,2024-04-06T22:26:16Z,2,False,TypeScript
https://github.com/Aligary/CS472_Group1/pull/65,Update documentation for the fibonacci function,2024-02-25T08:58:14Z,2024-02-25T08:58:33Z,0,False,Python
https://github.com/UNLV-CS472-672/2024-S-GROUP5-Munch/pull/47,React Query Set Up,2024-03-27T04:25:30Z,2024-04-03T04:40:51Z,2,False,TypeScript
https://github.com/munch2024/munch/pull/85,Fixes #84,2024-02-25T19:55:56Z,2024-02-25T21:43:02Z,2,False,Python
https://github.com/detekt/detekt/pull/5937,Potential new rule: DoubleNegativeLambda,2023-03-24T23:18:18Z,2023-04-06T13:23:21Z,7043,False,MDX
https://github.com/blankdreams2/barbell-labs/pull/86,Added Stefano_complexCode.cpp,2024-02-26T17:50:33Z,2024-02-26T18:10:55Z,2,False,Python
https://github.com/betagouv/beta.gouv.fr/pull/16244,Optimisation configuration Nginx,2023-11-02T10:14:06Z,2024-01-08T19:26:44Z,265,False,Jupyter Notebook
https://github.com/Aligary/CS472_Group1/pull/56,Refactoring Personal Script Using ChatGPT,2024-02-22T04:49:07Z,2024-02-22T04:52:20Z,0,False,Python
https://github.com/nuintee/doodle-calendar/pull/1,実装,2024-03-01T16:34:57Z,2024-03-10T06:39:39Z,0,False,TypeScript
https://github.com/altive/handbook/pull/77,fix: Algoliaの検索を有効にするためのindexNameを追加,2024-02-23T07:44:03Z,2024-02-23T07:45:06Z,3,False,HTML
https://github.com/UNLV-CS472-672/2024-S-GROUP7-LifeQuest/pull/38,Added base functionality to Quests page,2024-03-21T21:16:28Z,2024-03-21T22:01:20Z,3,False,JavaScript
https://github.com/VyProductions/SeniorDesign/pull/74,Providing better readability to my program through comments and documentation.,2024-02-20T03:57:06Z,2024-02-20T18:47:49Z,0,False,Python
https://github.com/linexjlin/GPTs/pull/48,Create Pepegen.md,2023-12-19T16:33:17Z,2023-12-20T04:22:23Z,32041,False,
https://github.com/PickNikRobotics/moveit_studio_ur_ws/pull/220,Fix schedule problem,2024-02-22T06:49:37Z,2024-02-25T11:22:14Z,20,False,C++
https://github.com/Aligary/CS472_Group1/pull/72,Refactored Complex Draw Function,2024-02-26T05:32:45Z,2024-02-26T05:32:54Z,0,False,Python
