PR URL,PR Title,PR createdAt,PR mergedAt,stars,fork,language
https://github.com/snacksnack/reid_basic/pull/6,RC1-206: self-hosted Launch Planner overview page + project card,2026-08-02T12:46:22Z,2026-08-02T12:54:39Z,0,False,TypeScript
https://github.com/Jr-kenny/prime-port/pull/15,docs: ship the design prototype into the repo,2026-07-11T17:37:43Z,2026-07-11T17:39:17Z,2,False,Solidity
https://github.com/khisal/portfolio-website-design/pull/3,Link featured work cards to the Amtly and Alivyo pages,2026-07-04T23:11:05Z,2026-07-04T23:11:14Z,0,False,HTML
https://github.com/jitsejan/jitsejan.com/pull/35,Add post on branch-based schema overrides for dbt and Dagster,2026-09-07T02:18:00Z,2026-09-07T02:18:13Z,1,False,Jupyter Notebook
https://github.com/TolongLabs/MakanLah/pull/91,docs(progress): four instances of one failure pattern,2026-08-29T20:52:30Z,2026-08-29T20:55:46Z,0,False,Python
https://github.com/mengyahuUSTC-PU/mengyahuUSTC-PU.github.io/pull/105,[en] Click 'share' and you've published: how Claude conversations ended up in Google search,2026-08-05T05:21:24Z,2026-08-05T05:30:11Z,0,False,Python
https://github.com/PowerOfCreation/SimpleShoppingListApp/pull/299,fix(frontend): build invite links as verified https App Links,2026-09-04T22:32:37Z,2026-09-04T22:38:18Z,0,False,TypeScript
https://github.com/mengyahuUSTC-PU/mengyahuUSTC-PU.github.io/pull/103,"[zh] 点一下\u201C分享\u201D,你就发布了:Claude 对话是怎么进 Google 搜索的",2026-08-05T03:18:20Z,2026-08-05T04:55:28Z,0,False,Python
https://github.com/99drew/99drew.github.io/pull/1,Add treino-app: PWA rebuild of the training-log prototype,2026-08-20T02:19:05Z,2026-08-20T02:19:27Z,0,False,JavaScript
https://github.com/aferna6-cell/agentnexlify/pull/756,ops: morning-digest 2026-09-03,2026-09-03T12:02:56Z,2026-09-03T12:03:04Z,0,False,Python
https://github.com/antinvestor/service-authentication/pull/858,chore: remove timescale hypertable setup,2026-08-31T16:49:28Z,2026-08-31T17:53:54Z,0,False,Go
https://github.com/arfct/vapor/pull/54,"Invite dialog: personally/anonymously and app/CLI pulldowns, copy icons, linked paths, Listen section, 420px shell",2026-09-06T13:25:07Z,2026-09-06T13:34:41Z,0,True,TypeScript
https://github.com/duyduc-dev/webcontainer/pull/2,Add Claude settings local file to gitignore,2026-08-26T09:30:53Z,2026-08-26T09:31:46Z,0,False,TypeScript
https://github.com/KodiniTools/Equalizer-19/pull/45,Set EQ band Q to 2.5,2026-09-07T19:24:32Z,2026-09-07T19:24:44Z,0,False,Vue
https://github.com/abdelmohsin70/fitplan/pull/1,FitPlan — تطبيق لياقة وتغذية متكامل,2026-08-01T21:53:58Z,2026-08-02T06:18:59Z,0,False,TypeScript
https://github.com/cake-robot/cream_cheese/pull/14,Slow the live poller's active-window cadence to 15 minutes,2026-09-04T06:08:17Z,2026-09-04T06:08:25Z,0,False,Python
https://github.com/antinvestor/service-profile/pull/650,chore: remove timescale hypertable setup,2026-08-31T16:52:57Z,2026-09-01T04:31:26Z,0,False,Go
https://github.com/codepilot777/eff-nextjs/pull/56,Bring the Instructor/Trainee guides into the app as real pages,2026-08-27T07:20:06Z,2026-08-27T08:00:56Z,0,False,TypeScript
https://github.com/elmisi/claude-code-automation/pull/18,feat(automate): add Artifact and Workflow subagent tools (2.12.0),2026-06-27T15:06:11Z,2026-06-27T15:08:19Z,0,False,Shell
https://github.com/ByteApps/graffito/pull/44,"PNTE v1 redesign adaptation: txid note ids, CLASSIFY_VERSION 2, RBF rekey",2026-08-12T07:08:29Z,2026-08-12T12:56:35Z,0,False,Rust
https://github.com/selftwo/council-of-x/pull/1,Absorb Shreyas Doshi Substack corpus and draft coach-mind gems,2026-07-27T05:12:15Z,2026-07-27T05:12:29Z,0,False,HTML
https://github.com/lalitac19/lalita-ayush/pull/4,"Link ""Getting There"" mention in the transportation FAQ answer",2026-08-06T18:23:36Z,2026-08-06T18:23:42Z,0,False,TypeScript
https://github.com/PostHog/posthog/pull/86946,feat(experiments): expose flag cleanup in the MCP tools,2026-08-21T08:24:24Z,2026-08-26T07:46:31Z,39649,False,Python
https://github.com/heisencoder/heisencoder.github.io/pull/2,Add HeisenMICR font and tools,2026-07-09T02:52:57Z,2026-07-10T21:38:39Z,0,False,Python
https://github.com/artkrsk/elementor-stubs/pull/72,ci: adopt stub-package-workflows thin callers + Renovate,2026-08-14T06:21:14Z,2026-08-14T06:22:49Z,6,False,PHP
https://github.com/antinvestor/service-trustage/pull/109,chore: remove timescale hypertable setup,2026-08-31T16:50:22Z,2026-08-31T18:11:26Z,0,False,Go
https://github.com/aleburrascano/altune/pull/64,refactor(platform): share the binary resolve and availability helpers,2026-09-07T22:47:12Z,2026-09-07T22:51:07Z,1,False,Go
https://github.com/iribarren/setlistify-v2/pull/27,feat: instant on-demand setlist.fm refresh for entitled users,2026-08-28T00:31:05Z,2026-08-28T00:31:54Z,0,False,PHP
https://github.com/asadprofficial-code/trendmintmedia/pull/53,"Fix article cover images: clean up duplicate root uploads, fix Trump …",2026-09-04T17:29:28Z,2026-09-04T17:29:40Z,0,False,HTML
https://github.com/seanhersee/2508_DS5111_cjf4xv/pull/9,Lab06a oop enrich script,2026-07-12T20:37:52Z,2026-07-24T04:23:09Z,0,False,Python
https://github.com/The-Last-Founder/Build/pull/54,Unblock research ingestion for issue #53 by documenting external-link access failure,2026-07-05T16:48:52Z,2026-07-07T14:07:05Z,10,False,HTML
https://github.com/shouni/go-prompt-kit/pull/29,docs: document the template seam and correct the CI note,2026-08-27T12:29:30Z,2026-08-27T12:30:35Z,0,False,Go
https://github.com/hooji/solar-system-by-qwen-3.8-flash-next/pull/7,Add the live app link to the top of both READMEs,2026-09-02T07:25:04Z,2026-09-02T07:25:21Z,0,True,TypeScript
https://github.com/thorwhalen/thoremin/pull/179,Record the rhythm-from-gesture research map (#178),2026-09-02T14:15:17Z,2026-09-02T14:26:42Z,0,False,TypeScript
https://github.com/gamzeokmen/csai415-paper-rag/pull/12,D3: AI chat log session summary,2026-06-21T18:18:15Z,2026-06-21T19:28:35Z,0,False,Jupyter Notebook
https://github.com/antinvestor/service-payment/pull/253,chore: remove timescale hypertable setup,2026-08-31T16:51:44Z,2026-09-01T04:20:46Z,0,False,Go
https://github.com/MarcelRaschke/---/pull/9,[WIP] Fix ticket system for GitHub integration,2026-06-28T23:55:03Z,2026-06-28T23:55:32Z,0,False,Shell
https://github.com/tioperfumes07/IH35-TMS/pull/20773,Claude-1-acc49-outbox: DONE line,2026-09-05T23:31:38Z,2026-09-05T23:31:44Z,0,False,TypeScript
https://github.com/lucas-link-code/llm-threatintel.github.io/pull/12,feat(validate): hard-fail on IOCs that name legitimate AI vendor platforms,2026-05-19T22:01:39Z,2026-05-20T06:09:55Z,0,False,HTML
https://github.com/TylerFlores1992/Claude-Speak/pull/26,"Share a session with claude.ai, make the model chip real, and unstick the watch button",2026-08-19T19:27:13Z,2026-08-19T19:27:23Z,0,False,Swift
https://github.com/GGBOND-MAN/DD-BS/pull/17,Extract actual_focus into its own file so both probes can call it,2026-08-22T01:24:49Z,2026-08-22T01:24:59Z,0,False,MATLAB
https://github.com/InfinityBowman/corates/pull/658,Scope the e2e assign-reviewers dialog by name,2026-09-06T01:11:13Z,2026-09-06T01:13:34Z,3,False,TypeScript
https://github.com/roiguri/jarvis-agent/pull/103,Context 1b: one owner conversation across channels,2026-08-25T08:37:19Z,2026-08-25T12:28:05Z,0,False,Python
https://github.com/Municipality-of-Rotterdam/verbonden/pull/74,Ignore local .mcp.json (JetBrains IDE plugin config),2026-08-24T14:50:17Z,2026-08-24T14:50:33Z,1,False,Java
https://github.com/krosoft-dev/krosoft-packages-react/pull/153,Refactor Storybook workflow to use reusable GitHub Actions,2026-08-21T19:55:29Z,2026-08-21T20:14:30Z,0,False,TypeScript
https://github.com/VenzDev/ProductCenter/pull/5,Add MCP create-product tool over a shared CreateProduct action,2026-08-31T20:10:59Z,2026-08-31T20:15:11Z,0,False,PHP
https://github.com/brandon-fryslie/slopspot-paste/pull/96,"Source-origin label: derive host from the URL, not a hardcoded 'claude.ai' (slopspot-provider-lvc)",2026-07-09T14:39:38Z,2026-07-09T14:52:28Z,0,False,TypeScript
https://github.com/capad-xyz/searchts/pull/41,feat(unlocker): extract complete conversations from AI-chat share links,2026-07-20T10:10:15Z,2026-07-20T13:11:09Z,2,False,Python
https://github.com/cake-robot/cream_cheese/pull/7,Show date in feed timestamps when not today,2026-09-03T03:36:11Z,2026-09-03T03:36:19Z,0,False,Python
https://github.com/qualiaMachine/RunAI_apps/pull/173,docs: correct stale claims left by the 1Password rework,2026-09-04T16:06:38Z,2026-09-04T16:06:48Z,2,False,Python
https://github.com/mykytaabramenko/quibble/pull/3,Release 0.2.0 — ChatGPT & Claude support,2026-06-14T18:23:04Z,2026-06-30T12:15:34Z,0,False,TypeScript
https://github.com/ByteApps/prime-graffito/pull/40,README: shelved until QuantumLink opens to third-party developers,2026-09-03T03:14:06Z,2026-09-03T03:14:14Z,1,False,Rust
https://github.com/trick77/loom/pull/570,fix(compose): default BACKEND_OIDC_POST_LOGOUT_REDIRECT_URL to empty,2026-08-23T09:55:13Z,2026-08-23T09:58:24Z,1,False,Go
https://github.com/omartakrouri01/LittleDreamerV0/pull/4,Ignore .claude/settings.local.json,2026-08-08T16:00:48Z,2026-08-08T16:00:58Z,0,False,TypeScript
https://github.com/m-scorza/poker/pull/211,feat(design): sync shared components to claude.ai/design + token scoping & PokerCard fixes,2026-07-20T02:56:05Z,2026-07-22T01:19:44Z,0,False,TypeScript
https://github.com/trick77/music/pull/276,fix(compose): default BACKEND_OIDC_POST_LOGOUT_REDIRECT_URL to empty,2026-08-23T09:55:15Z,2026-08-23T09:58:27Z,0,False,TypeScript
https://github.com/kwaabs/ea-bknd-3/pull/34,"Fix clicking ""Unknown"" region/district row filtering nothing",2026-09-03T17:39:42Z,2026-09-03T17:40:58Z,0,False,Go
https://github.com/masudrana175/stockbuddy/pull/73,Apply score gradient colors to Aktie des Tages metric bars,2026-08-19T10:39:02Z,2026-08-19T10:42:51Z,0,False,HTML
https://github.com/qgis-deployment/qgis-deployment-toolbelt-cli/pull/868,fix(docs): pin sphinx-argparse to <0.6.0 and use Python 3.12 to fix documentation build,2026-07-27T12:37:41Z,2026-07-28T02:42:46Z,28,False,Python
https://github.com/anandarajRepo/WebScrap/pull/31,Move watchlist.json to shared resources directory,2026-08-30T17:56:26Z,2026-08-30T17:56:40Z,0,False,Python
https://github.com/trick77/peeq/pull/387,fix(compose): default BACKEND_OIDC_POST_LOGOUT_REDIRECT_URL to empty,2026-08-23T09:55:17Z,2026-08-23T09:59:48Z,0,False,Go
https://github.com/Deodat-Lawson/LaunchStack/pull/369,feat(artifacts): import and manage Claude artifacts in the workspace,2026-08-30T19:26:22Z,2026-08-30T19:45:51Z,886,False,TypeScript
https://github.com/nubbymong/claude-command-center/pull/268,fix(dev): ccc --clean must not launch against a half-wiped data dir (#264),2026-08-14T19:47:24Z,2026-08-14T19:55:14Z,45,False,TypeScript
https://github.com/wfco223/Liquidity-rewards/pull/134,Deploy: bonds earnings line,2026-09-03T03:09:27Z,2026-09-03T03:09:32Z,0,False,Python
https://github.com/mixpanel/ai-plugins/pull/33,New skill: monitor-metrics,2026-07-03T05:27:03Z,2026-07-17T17:41:58Z,15,False,Python
https://github.com/anfragment/skills/pull/1,Add the initial version of the system design skill,2026-06-19T21:17:31Z,2026-06-26T19:37:59Z,0,False,
https://github.com/Izayata/reference-spring-boot-api/pull/12,Fill in missing fields on the domain-model ERD,2026-08-01T11:58:19Z,2026-08-01T12:04:42Z,0,False,Java
https://github.com/VoidcallerOC/life-tracker/pull/2,Sync main: token-gated admin/summary API routes,2026-09-05T13:21:18Z,2026-09-05T13:21:24Z,0,False,TypeScript
https://github.com/bk201chayanon-dotcom/Tuytim/pull/1,Add CVS pathology OSPE flashcard app,2026-09-02T15:27:17Z,2026-09-02T15:27:31Z,0,False,HTML
https://github.com/jamesthemullet/londonlist/pull/352,Add product-roadmap skill and initial ROADMAP.md,2026-09-02T14:12:03Z,2026-09-02T17:07:37Z,0,False,TypeScript
https://github.com/needsmorergb/charlie-protocol-site/pull/18,distribute: the payout floor is a dispatch input,2026-09-06T02:49:56Z,2026-09-06T02:50:08Z,0,False,Python
https://github.com/stawilabs/chat/pull/24,chore: remove timescale hypertable setup,2026-08-31T16:59:24Z,2026-08-31T18:47:51Z,0,False,Dart
https://github.com/michaelbrowk/brain/pull/21,docs(release): notes for 0.9.5,2026-09-05T15:46:26Z,2026-09-05T15:47:29Z,3,False,TypeScript
https://github.com/recodelabs/icr/pull/64,site: why-campaigns-first cards rewrite,2026-09-02T18:39:59Z,2026-09-02T18:40:02Z,0,False,GLSL
https://github.com/erandaweligala/cdr-service/pull/20,Create custom deserializer for AccountingEvent Kafka messages,2026-09-05T16:31:54Z,2026-09-05T16:32:53Z,0,False,Java
https://github.com/dp-web4/web4/pull/812,chore: ignore .wt/ worktrees,2026-09-02T04:52:18Z,2026-09-02T04:52:21Z,12,False,Python
https://github.com/tk0miya/roadside_station_maps/pull/428,Add existing stations backdrop layer to plan map,2026-09-06T04:24:08Z,2026-09-06T04:37:40Z,1,False,TypeScript
https://github.com/lalitac19/lalita-ayush/pull/10,"Move WhatsApp contact cards into the ""Whom should I call"" FAQ answer",2026-08-08T18:09:32Z,2026-08-08T18:09:37Z,0,False,TypeScript
https://github.com/e-dream-ai/frontend/pull/636,Update prompt for Abstract action preset (to stage),2026-06-03T20:26:54Z,2026-06-03T20:42:55Z,1,False,TypeScript
https://github.com/su-record/vibe/pull/113,4.0.4: one description everywhere,2026-09-04T00:05:54Z,2026-09-04T00:16:02Z,0,False,TypeScript
https://github.com/GitUpSer/squire/pull/3,web: trim title/og:description for share-card limits,2026-08-29T21:02:39Z,2026-08-29T21:02:44Z,0,False,Python
https://github.com/lobehub/lobe-ui/pull/642,💄 style(text): make shiny text color overridable via --shiny-color,2026-09-07T18:10:57Z,2026-09-07T18:14:40Z,2171,False,TypeScript
https://github.com/mhuggins102-sudo/pokergrid-web/pull/352,Trading Post joins the daily rotation,2026-09-06T23:45:01Z,2026-09-06T23:45:09Z,0,False,TypeScript
https://github.com/snuedev/keeper-extension/pull/1,docs: add implementation plan for Keeper v1,2026-08-19T17:57:07Z,2026-08-19T17:57:43Z,0,False,JavaScript
https://github.com/armuss/armus/pull/97,Extend the goal quiz with 5 more universal steps,2026-09-06T23:11:56Z,2026-09-06T23:12:34Z,0,False,HTML
https://github.com/matteofuzz/monk/pull/42,Reorganize lib/monk error classes by subsystem,2026-09-07T21:08:20Z,2026-09-07T21:08:54Z,1,False,Ruby
https://github.com/erock97/tru-pulse/pull/132,Two personal admin accounts; shared admin@ login retired from the seed,2026-09-02T16:30:34Z,2026-09-02T16:50:03Z,0,False,TypeScript
https://github.com/mixpanel/ai-plugins/pull/27,new skill: manage-boards,2026-06-09T17:10:41Z,2026-07-20T18:05:44Z,15,False,Python
https://github.com/wadiz-jooyoul-lee/mentis-dashboard-v2/pull/12,feat: 오더 상세에 아티팩트 탭(구현 내용 HTML + claude.ai 공개 링크),2026-07-22T02:15:56Z,2026-07-22T02:16:31Z,0,False,TypeScript
https://github.com/DipenBambhaniya/ICT-Class-2/pull/1,Fix quiz answer guessability by shuffling option order per question,2026-09-07T05:04:08Z,2026-09-07T05:08:19Z,0,False,HTML
https://github.com/gengwg/agentlens/pull/41,Stop shipping stale dashboard bundles,2026-09-06T23:14:33Z,2026-09-06T23:15:07Z,1,False,TypeScript
https://github.com/christhomas/rust-fs-ntfs/pull/117,Release v0.3.5,2026-09-04T06:07:11Z,2026-09-04T08:30:29Z,3,False,Rust
https://github.com/MattBannVan/me/pull/1,Create Material 3 “Matt chats with AI” page with sortable links and secure inline previews,2026-06-27T22:44:23Z,2026-06-27T22:47:30Z,0,False,JavaScript
https://github.com/quaternionmedia/qm/pull/94,"Add a leak check, and redact a transcript's provenance header",2026-08-23T15:39:09Z,2026-08-23T16:11:54Z,2,False,Python
https://github.com/fhoffa/geotab-vibe-guide/pull/115,"MotherDuck skill: link public field test, and implement its follow-ups",2026-07-10T15:54:46Z,2026-07-10T16:12:23Z,46,False,HTML
https://github.com/Pri1s/ChatNote/pull/4,S2-001/S2-002: OpenRouter extractor + one-shot run command,2026-07-09T19:39:12Z,2026-07-09T19:40:37Z,0,False,Python
https://github.com/incendiary/RubricAI/pull/122,chore: release v1.7.0 — GitHub Advisory as primary source,2026-06-22T00:34:01Z,2026-06-22T01:17:21Z,0,False,Python
https://github.com/Crashman1983/dev-process/pull/56,"docs: certificates are keyed by what they certify, never a single slot (v2.9.2)",2026-09-07T11:19:25Z,2026-09-07T11:19:33Z,0,False,Python
https://github.com/olimpiadi-informatica/pixie/pull/135,Fix HostsConfig doc comment: row/column octet order was swapped,2026-09-04T16:41:08Z,2026-09-04T16:49:00Z,10,False,Rust
https://github.com/TimurSalakhetdinov/TimurSalakhetdinov.github.io/pull/29,Align the P-003 and P-002 blurbs with the team project convention,2026-08-30T08:21:12Z,2026-08-30T08:21:18Z,0,False,HTML
https://github.com/ned4417/grubguide/pull/17,"Remove ""Find a table"" reservation link",2026-08-28T00:21:47Z,2026-08-28T00:22:02Z,0,False,TypeScript
https://github.com/sameeeeeeep/switchboard/pull/148,feat(sidekick): tool pre-flight — agentic turns route only where the app's tools can run (codex-parity slice 2),2026-09-07T15:12:18Z,2026-09-07T15:14:59Z,1,False,Swift
https://github.com/DominicStewart/shopscout/pull/10,Refactor: bot and web quality review findings,2026-08-22T13:34:26Z,2026-08-22T13:34:28Z,0,False,Python
https://github.com/needsmorergb/charlie-protocol-site/pull/8,distribute: the configured key is parsed and its wallet named on every run,2026-09-05T14:36:21Z,2026-09-05T14:37:24Z,0,False,Python
https://github.com/pru-lilylau/home-tool/pull/17,Add baby-recipes favicon from uploaded artwork,2026-08-04T05:45:15Z,2026-08-04T05:45:22Z,0,False,HTML
https://github.com/andrewtheguy/libvpx-prebuilt/pull/2,Revert the Coffee Lake floor for linux-x86_64 scalar code,2026-09-02T16:53:39Z,2026-09-02T16:53:42Z,0,False,Rust
https://github.com/backnotprop/product-engineering/pull/24,brand: router card,2026-08-26T02:56:19Z,2026-08-26T02:56:52Z,9,False,HTML
https://github.com/DanielMilstein/auto-print/pull/1,Document why only Postgres is in docker compose,2026-08-22T00:27:17Z,2026-08-22T00:27:30Z,0,False,TypeScript
https://github.com/mfillbrunn/UnknownMediocreTutorial/pull/91,"Polish competitive UI: reward toolbar, rarity cards, waiting wave, su…",2026-08-23T00:59:25Z,2026-08-23T00:59:38Z,0,False,JavaScript
https://github.com/Greenbaum-Lab/mhc-fst/pull/17,Switch Manhattan plot from score to FST visualization,2026-08-27T10:21:45Z,2026-08-27T10:21:56Z,0,False,Python
https://github.com/aihridoy/moviedb/pull/16,feat: favorites nav count + persistent hearts,2026-07-23T20:41:35Z,2026-07-23T20:42:48Z,0,False,JavaScript
https://github.com/daniel-gomez-cano/d3-event-service/pull/2,Archivos basicos del microservicio,2026-05-03T20:26:49Z,2026-05-10T22:56:14Z,0,False,Java
https://github.com/Dedication86/zoo-quest/pull/1,M1: content backbone,2026-09-04T05:34:12Z,2026-09-04T05:34:51Z,0,False,Python
https://github.com/davidrunger/david_runger/pull/8763,[loki] Add config file to limit Loki's own internal logs,2026-05-23T05:54:50Z,2026-05-23T05:58:46Z,1,False,Ruby
https://github.com/motionimagingjp/motionimaging/pull/9,Rebrand night slot tweets from tips-based to Jake's personal experience,2026-09-05T23:55:50Z,2026-09-06T00:06:09Z,1,False,JavaScript
https://github.com/pragmastudi0/flow-finance/pull/5,fix: use file:// URLs for _shared imports in edge functions,2026-08-03T18:57:32Z,2026-08-03T18:57:41Z,0,False,TypeScript
https://github.com/syamaner/roastpilot-agent/pull/415,chore(design-sync): sync shared web components to claude.ai/design,2026-06-28T18:22:16Z,2026-06-28T18:26:27Z,2,False,Python
https://github.com/philoserf/t5/pull/56,Shorten the characteristics line to the UPP,2026-07-13T00:30:45Z,2026-07-13T00:31:06Z,0,False,Go
https://github.com/a-mcf/k3s-gitops/pull/1585,retrosync: fix saves PV path,2026-07-06T16:39:29Z,2026-07-06T16:39:32Z,1,False,Python
https://github.com/afeather07/recovery-together/pull/6,Make never-sold/traded email promise explicit everywhere,2026-09-04T20:15:00Z,2026-09-04T20:15:05Z,0,False,TypeScript
https://github.com/NimoRotem/Claude_tmux_manager/pull/27,Disable claude.ai account connectors in team sessions,2026-06-29T20:19:09Z,2026-06-29T20:19:12Z,0,False,Python
https://github.com/hachej/boring-ui/pull/1522,[Factory Plugin] epic request: extract the host runtime into plugins/boring-factory,2026-09-04T08:54:33Z,2026-09-04T19:36:28Z,46,False,TypeScript
https://github.com/parkerous/first-test-2021/pull/88,Point wrangler.toml at the real SOAI KV namespace,2026-08-29T03:50:30Z,2026-08-29T03:50:35Z,0,False,JavaScript
https://github.com/pragmastudi0/flow-finance/pull/6,fix: use deno import maps for _shared modules,2026-08-03T18:59:47Z,2026-08-03T18:59:54Z,0,False,TypeScript
https://github.com/Mark-NYC/multiplying-disciples/pull/209,Add Watch videos to Three Thirds and How to Share the Gospel at Work,2026-08-04T20:56:26Z,2026-08-04T20:56:35Z,0,False,MDX
https://github.com/play198x/play198x.github.io/pull/16,Stop the wordmark being a link just to have a name,2026-08-28T11:00:28Z,2026-08-28T11:01:46Z,0,False,TypeScript
https://github.com/missionaurelia/mission-aurelia-website/pull/13,Add Substack to footer and contact social links,2026-07-24T20:26:09Z,2026-07-24T20:34:33Z,0,False,HTML
